DBN,Grade,Year,Number_Tested,Mean_Scale_Score,Num_Level1,Pct_Level1,Num_Level2,Pct_Level2,Num_Level3,Pct_Level3,Num_Level4,Pct_Level4,Num_Level3_and4,Pct_Level3_and4,School_Type,School_Name_x,Borough,Program_Type,Average_Class_Size,School_Name_y,Female_Percentage,Male_Percentage,Asian_Percentage,Black_Percentage,Hispanic_Percentage,Other_Percentage,White_Percentage,Avg_Major_N,Avg_No_Crim_N,Avg_Vio_N,School_Name,Eng_p_11,Aca_p_11,Eng_t_11,Aca_t_11,Eng_s_11,Aca_s_11,Funding
27Q114,6,2011,43,683,1,2.3,14,32.6,18,41.9,10,23.3,28,65.1,Public,,,,21.7807618129,P.S. / M.S. 114 Belle Harbor,0.46299999999999997,0.537,0.016,0.027000000000000003,0.057,0.004,0.8959999999999999,0.33,1.76,0.59,P.S. / M.S. 114 Belle Harbor,7.8,8.3,8.1,8.4,7.7,8.4,4679355
27Q114,7,2011,26,684,0,0,4,15.4,13,50,9,34.6,22,84.6,Public,,,,21.7807618129,P.S. / M.S. 114 Belle Harbor,0.46299999999999997,0.537,0.016,0.027000000000000003,0.057,0.004,0.8959999999999999,0.33,1.76,0.59,P.S. / M.S. 114 Belle Harbor,7.8,8.3,8.1,8.4,7.7,8.4,4679355
27Q114,8,2011,44,689,0,0,10,22.7,22,50,12,27.3,34,77.3,Public,,,,21.7807618129,P.S. / M.S. 114 Belle Harbor,0.46299999999999997,0.537,0.016,0.027000000000000003,0.057,0.004,0.8959999999999999,0.33,1.76,0.59,P.S. / M.S. 114 Belle Harbor,7.8,8.3,8.1,8.4,7.7,8.4,4679355
27Q123,3,2011,112,679,15,13.4,51,45.5,41,36.6,5,4.5,46,41.1,Public,,,,21.7807618129,P.S. 123,0.509,0.491,0.14400000000000002,0.6559999999999999,0.166,0.003,0.031,0.33,1.76,0.59,P.S. 123,7.6,8.0,6.8,7.2,,7.7456046748,3665482
27Q123,4,2011,97,680,4,4.1,42,43.3,37,38.1,14,14.4,51,52.6,Public,,,,21.7807618129,P.S. 123,0.509,0.491,0.14400000000000002,0.6559999999999999,0.166,0.003,0.031,0.33,1.76,0.59,P.S. 123,7.6,8.0,6.8,7.2,,7.7456046748,3665482
27Q123,5,2011,93,677,9,9.7,36,38.7,42,45.2,6,6.5,48,51.6,Public,,,,21.7807618129,P.S. 123,0.509,0.491,0.14400000000000002,0.6559999999999999,0.166,0.003,0.031,0.33,1.76,0.59,P.S. 123,7.6,8.0,6.8,7.2,,7.7456046748,3665482
27Q124,3,2011,163,685,4,2.5,79,48.5,63,38.7,17,10.4,80,49.1,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q124,4,2011,172,692,0,0,38,22.1,97,56.4,37,21.5,134,77.9,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q124,5,2011,150,695,4,2.7,41,27.3,56,37.3,49,32.7,105,70,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q124,6,2011,127,689,2,1.6,34,26.8,49,38.6,42,33.1,91,71.7,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q124,7,2011,121,689,1,0.8,26,21.5,42,34.7,52,43,94,77.7,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q124,8,2011,101,692,1,1,16,15.8,57,56.4,27,26.7,84,83.2,Public,,,,21.7807618129,P.S. 124 Osmond A Church,0.526,0.474,0.424,0.317,0.23399999999999999,0.003,0.022000000000000002,0.86,5.55,1.29,P.S. 124 Osmond A Church,7.9,8.3,8.0,8.6,8.6,8.8,5707652
27Q137,6,2011,589,691,25,4.2,124,21.1,230,39,210,35.7,440,74.7,Public,,,,21.7807618129,M.S. 137 America's School of Heroes,0.461,0.539,0.55,0.076,0.341,0.012,0.021,0.81,8.48,2.33,M.S. 137 America's School of Heroes,7.5,8.1,6.3,7.3,6.7,7.4,8592364
27Q137,7,2011,687,681,31,4.5,184,26.8,237,34.5,235,34.2,472,68.7,Public,,,,21.7807618129,M.S. 137 America's School of Heroes,0.461,0.539,0.55,0.076,0.341,0.012,0.021,0.81,8.48,2.33,M.S. 137 America's School of Heroes,7.5,8.1,6.3,7.3,6.7,7.4,8592364
27Q137,8,2011,680,688,28,4.1,159,23.4,294,43.2,199,29.3,493,72.5,Public,,,,21.7807618129,M.S. 137 America's School of Heroes,0.461,0.539,0.55,0.076,0.341,0.012,0.021,0.81,8.48,2.33,M.S. 137 America's School of Heroes,7.5,8.1,6.3,7.3,6.7,7.4,8592364
27Q146,3,2011,97,685,8,8.2,30,30.9,55,56.7,4,4.1,59,60.8,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q146,4,2011,82,694,4,4.9,11,13.4,42,51.2,25,30.5,67,81.7,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q146,5,2011,91,688,0,0,27,29.7,44,48.4,20,22,64,70.3,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q146,6,2011,73,693,1,1.4,15,20.5,29,39.7,28,38.4,57,78.1,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q146,7,2011,70,687,1,1.4,16,22.9,28,40,25,35.7,53,75.7,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q146,8,2011,46,678,1,2.2,16,34.8,24,52.2,5,10.9,29,63,Public,,,,21.7807618129,P.S. 146 Howard Beach,0.45399999999999996,0.546,0.027999999999999997,0.036000000000000004,0.29600000000000004,0.011000000000000001,0.629,0.33,1.76,0.59,P.S. 146 Howard Beach,7.4,7.7,7.3,8.2,7.8,8.2,4818836
27Q155,3,2011,84,680,12,14.3,37,44,30,35.7,5,6,35,41.7,Public,,,,21.7807618129,P.S. 155,0.479,0.521,0.37200000000000005,0.354,0.222,0.028999999999999998,0.023,0.33,1.76,0.59,P.S. 155,7.9,8.3,7.1,7.6,,7.7456046748,3465216
27Q155,4,2011,79,686,2,2.5,27,34.2,36,45.6,14,17.7,50,63.3,Public,,,,21.7807618129,P.S. 155,0.479,0.521,0.37200000000000005,0.354,0.222,0.028999999999999998,0.023,0.33,1.76,0.59,P.S. 155,7.9,8.3,7.1,7.6,,7.7456046748,3465216
27Q155,5,2011,67,678,4,6,22,32.8,33,49.3,8,11.9,41,61.2,Public,,,,21.7807618129,P.S. 155,0.479,0.521,0.37200000000000005,0.354,0.222,0.028999999999999998,0.023,0.33,1.76,0.59,P.S. 155,7.9,8.3,7.1,7.6,,7.7456046748,3465216
27Q183,3,2011,54,677,12,22.2,23,42.6,17,31.5,2,3.7,19,35.2,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q183,4,2011,74,674,7,9.5,33,44.6,28,37.8,6,8.1,34,45.9,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q183,5,2011,58,679,4,6.9,22,37.9,26,44.8,6,10.3,32,55.2,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q183,6,2011,65,681,3,4.6,21,32.3,27,41.5,14,21.5,41,63.1,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q183,7,2011,64,667,11,17.2,23,35.9,24,37.5,6,9.4,30,46.9,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q183,8,2011,63,662,9,14.3,39,61.9,13,20.6,2,3.2,15,23.8,Public,,,,21.7807618129,P.S. 183 Dr. Richard R. Green,0.501,0.499,0.040999999999999995,0.604,0.29,0.013999999999999999,0.05,0.33,1.76,0.59,P.S. 183 Dr. Richard R. Green,8.1,8.7,8.1,8.4,8.5,9.2,3374050
27Q197,3,2011,64,676,10,15.6,37,57.8,16,25,1,1.6,17,26.6,Public,,,,21.7807618129,P.S. 197 The Ocean School,0.46299999999999997,0.537,0.031,0.55,0.39399999999999996,0.009000000000000001,0.015,0.33,1.76,0.59,P.S. 197 The Ocean School,7.8,8.0,6.5,6.8,7.9,8.2,3484341
27Q197,4,2011,75,672,7,9.3,34,45.3,27,36,7,9.3,34,45.3,Public,,,,21.7807618129,P.S. 197 The Ocean School,0.46299999999999997,0.537,0.031,0.55,0.39399999999999996,0.009000000000000001,0.015,0.33,1.76,0.59,P.S. 197 The Ocean School,7.8,8.0,6.5,6.8,7.9,8.2,3484341
27Q197,5,2011,77,659,14,18.2,36,46.8,27,35.1,0,0,27,35.1,Public,,,,21.7807618129,P.S. 197 The Ocean School,0.46299999999999997,0.537,0.031,0.55,0.39399999999999996,0.009000000000000001,0.015,0.33,1.76,0.59,P.S. 197 The Ocean School,7.8,8.0,6.5,6.8,7.9,8.2,3484341
27Q197,6,2011,64,673,9,14.1,21,32.8,21,32.8,13,20.3,34,53.1,Public,,,,21.7807618129,P.S. 197 The Ocean School,0.46299999999999997,0.537,0.031,0.55,0.39399999999999996,0.009000000000000001,0.015,0.33,1.76,0.59,P.S. 197 The Ocean School,7.8,8.0,6.5,6.8,7.9,8.2,3484341
27Q202,6,2011,329,687,18,5.5,92,28,116,35.3,103,31.3,219,66.6,Public,,,,21.7807618129,J.H.S. 202 Robert H. Goddard,0.49700000000000005,0.503,0.341,0.10099999999999999,0.45899999999999996,0.008,0.091,,2.44092982963,,J.H.S. 202 Robert H. Goddard,7.2,7.8,7.0,7.5,6.6,7.5,5371614
27Q202,7,2011,409,676,28,6.8,133,32.5,148,36.2,100,24.4,248,60.6,Public,,,,21.7807618129,J.H.S. 202 Robert H. Goddard,0.49700000000000005,0.503,0.341,0.10099999999999999,0.45899999999999996,0.008,0.091,,2.44092982963,,J.H.S. 202 Robert H. Goddard,7.2,7.8,7.0,7.5,6.6,7.5,5371614
27Q202,8,2011,383,682,13,3.4,115,30,176,46,79,20.6,255,66.6,Public,,,,21.7807618129,J.H.S. 202 Robert H. Goddard,0.49700000000000005,0.503,0.341,0.10099999999999999,0.45899999999999996,0.008,0.091,,2.44092982963,,J.H.S. 202 Robert H. Goddard,7.2,7.8,7.0,7.5,6.6,7.5,5371614
27Q207,3,2011,78,691,5,6.4,15,19.2,46,59,12,15.4,58,74.4,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q207,4,2011,85,700,3,3.5,12,14.1,30,35.3,40,47.1,70,82.4,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q207,5,2011,69,703,0,0,5,7.2,37,53.6,27,39.1,64,92.8,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q207,6,2011,76,689,3,3.9,10,13.2,43,56.6,20,26.3,63,82.9,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q207,7,2011,62,692,0,0,16,25.8,14,22.6,32,51.6,46,74.2,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q207,8,2011,62,699,0,0,8,12.9,27,43.5,27,43.5,54,87.1,Public,,,,21.7807618129,P.S. 207 Rockwood Park,0.494,0.506,0.026000000000000002,0.013999999999999999,0.198,0.033,0.73,0.52,2.49,0.75,P.S. 207 Rockwood Park,7.3,8.1,7.5,8.3,7.9,8.3,4482217
27Q210,6,2011,677,682,52,7.7,222,32.8,228,33.7,175,25.8,403,59.5,Public,,,,21.7807618129,J.H.S. 210 Elizabeth Blackwell,0.505,0.495,0.28300000000000003,0.07,0.602,0.0,0.044000000000000004,0.81,8.48,2.33,J.H.S. 210 Elizabeth Blackwell,7.5,8.0,5.9,6.7,6.5,7.6,8935036
27Q210,7,2011,685,675,41,6,232,33.9,249,36.4,163,23.8,412,60.1,Public,,,,21.7807618129,J.H.S. 210 Elizabeth Blackwell,0.505,0.495,0.28300000000000003,0.07,0.602,0.0,0.044000000000000004,0.81,8.48,2.33,J.H.S. 210 Elizabeth Blackwell,7.5,8.0,5.9,6.7,6.5,7.6,8935036
27Q210,8,2011,668,678,59,8.8,220,32.9,242,36.2,147,22,389,58.2,Public,,,,21.7807618129,J.H.S. 210 Elizabeth Blackwell,0.505,0.495,0.28300000000000003,0.07,0.602,0.0,0.044000000000000004,0.81,8.48,2.33,J.H.S. 210 Elizabeth Blackwell,7.5,8.0,5.9,6.7,6.5,7.6,8935036
27Q215,3,2011,112,670,30,26.8,51,45.5,30,26.8,1,0.9,31,27.7,Public,,,,21.7807618129,P.S. 215 Lucretia Mott,0.503,0.49700000000000005,0.011000000000000001,0.456,0.517,0.002,0.015,,2.44092982963,,P.S. 215 Lucretia Mott,7.8,8.2,6.2,6.7,,7.7456046748,3444681
27Q215,4,2011,109,666,14,12.8,53,48.6,35,32.1,7,6.4,42,38.5,Public,,,,21.7807618129,P.S. 215 Lucretia Mott,0.503,0.49700000000000005,0.011000000000000001,0.456,0.517,0.002,0.015,,2.44092982963,,P.S. 215 Lucretia Mott,7.8,8.2,6.2,6.7,,7.7456046748,3444681
27Q215,5,2011,82,667,8,9.8,47,57.3,24,29.3,3,3.7,27,32.9,Public,,,,21.7807618129,P.S. 215 Lucretia Mott,0.503,0.49700000000000005,0.011000000000000001,0.456,0.517,0.002,0.015,,2.44092982963,,P.S. 215 Lucretia Mott,7.8,8.2,6.2,6.7,,7.7456046748,3444681
27Q223,3,2011,110,677,16,14.5,61,55.5,29,26.4,4,3.6,33,30,Public,,,,21.7807618129,P.S. 223 Lyndon B. Johnson,0.494,0.506,0.09699999999999999,0.727,0.141,0.024,0.01,0.33,1.76,0.59,P.S. 223 Lyndon B. Johnson,7.9,8.3,6.7,7.2,,7.7456046748,4111127
27Q223,4,2011,135,677,5,3.7,60,44.4,59,43.7,11,8.1,70,51.9,Public,,,,21.7807618129,P.S. 223 Lyndon B. Johnson,0.494,0.506,0.09699999999999999,0.727,0.141,0.024,0.01,0.33,1.76,0.59,P.S. 223 Lyndon B. Johnson,7.9,8.3,6.7,7.2,,7.7456046748,4111127
27Q223,5,2011,85,679,8,9.4,26,30.6,37,43.5,14,16.5,51,60,Public,,,,21.7807618129,P.S. 223 Lyndon B. Johnson,0.494,0.506,0.09699999999999999,0.727,0.141,0.024,0.01,0.33,1.76,0.59,P.S. 223 Lyndon B. Johnson,7.9,8.3,6.7,7.2,,7.7456046748,4111127
27Q226,6,2011,410,676,38,9.3,161,39.3,126,30.7,85,20.7,211,51.5,Public,,,,21.7807618129,J.H.S. 226 Virgil I. Grissom,0.48200000000000004,0.518,0.319,0.409,0.247,0.013999999999999999,0.01,,2.44092982963,,J.H.S. 226 Virgil I. Grissom,7.2,7.4,8.5,8.7,6.4,7.3,7074197
27Q226,7,2011,496,664,81,16.3,202,40.7,141,28.4,72,14.5,213,42.9,Public,,,,21.7807618129,J.H.S. 226 Virgil I. Grissom,0.48200000000000004,0.518,0.319,0.409,0.247,0.013999999999999999,0.01,,2.44092982963,,J.H.S. 226 Virgil I. Grissom,7.2,7.4,8.5,8.7,6.4,7.3,7074197
27Q226,8,2011,503,663,80,15.9,233,46.3,158,31.4,32,6.4,190,37.8,Public,,,,21.7807618129,J.H.S. 226 Virgil I. Grissom,0.48200000000000004,0.518,0.319,0.409,0.247,0.013999999999999999,0.01,,2.44092982963,,J.H.S. 226 Virgil I. Grissom,7.2,7.4,8.5,8.7,6.4,7.3,7074197
27Q232,3,2011,112,694,4,3.6,30,26.8,56,50,22,19.6,78,69.6,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q232,4,2011,117,706,2,1.7,15,12.8,41,35,59,50.4,100,85.5,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q232,5,2011,107,696,4,3.7,21,19.6,40,37.4,42,39.3,82,76.6,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q232,6,2011,92,704,1,1.1,11,12,31,33.7,49,53.3,80,87,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q232,7,2011,94,681,5,5.3,25,26.6,31,33,33,35.1,64,68.1,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q232,8,2011,72,694,2,2.8,12,16.7,31,43.1,27,37.5,58,80.6,Public,,,,21.7807618129,P.S. 232 Lindenwood,0.48,0.52,0.133,0.083,0.377,0.006,0.401,0.56,3.56,1.05,P.S. 232 Lindenwood,8.2,8.7,6.8,8.0,7.9,8.7,6026490
27Q253,3,2011,76,678,15,19.7,34,44.7,24,31.6,3,3.9,27,35.5,Public,,,,21.7807618129,P.S. 253,0.493,0.507,0.019,0.491,0.442,0.015,0.033,0.33,1.76,0.59,P.S. 253,8.5,8.9,8.1,8.3,,7.7456046748,2758102
27Q253,4,2011,79,676,4,5.1,41,51.9,22,27.8,12,15.2,34,43,Public,,,,21.7807618129,P.S. 253,0.493,0.507,0.019,0.491,0.442,0.015,0.033,0.33,1.76,0.59,P.S. 253,8.5,8.9,8.1,8.3,,7.7456046748,2758102
27Q253,5,2011,102,666,14,13.7,50,49,34,33.3,4,3.9,38,37.3,Public,,,,21.7807618129,P.S. 253,0.493,0.507,0.019,0.491,0.442,0.015,0.033,0.33,1.76,0.59,P.S. 253,8.5,8.9,8.1,8.3,,7.7456046748,2758102
27Q254,3,2011,94,698,0,0,11,11.7,63,67,20,21.3,83,88.3,Public,,,,21.7807618129,P.S. 254,0.444,0.556,0.153,0.065,0.693,0.008,0.08199999999999999,0.33,1.76,0.59,P.S. 254,8.9,9.2,9.8,9.8,,7.7456046748,3446571
27Q254,4,2011,113,713,0,0,4,3.5,50,44.2,59,52.2,109,96.5,Public,,,,21.7807618129,P.S. 254,0.444,0.556,0.153,0.065,0.693,0.008,0.08199999999999999,0.33,1.76,0.59,P.S. 254,8.9,9.2,9.8,9.8,,7.7456046748,3446571
27Q254,5,2011,90,710,0,0,2,2.2,41,45.6,47,52.2,88,97.8,Public,,,,21.7807618129,P.S. 254,0.444,0.556,0.153,0.065,0.693,0.008,0.08199999999999999,0.33,1.76,0.59,P.S. 254,8.9,9.2,9.8,9.8,,7.7456046748,3446571
27Q262,6,2011,69,680,4,5.8,19,27.5,36,52.2,10,14.5,46,66.7,Public,,,,21.7807618129,Channel View School for Research,0.502,0.498,0.062,0.5429999999999999,0.287,0.01,0.099,,2.44092982963,,Channel View School for Research,7.9,8.2,8.3,8.7,7.3,8.1,2892819
27Q262,7,2011,71,683,0,0,20,28.2,32,45.1,19,26.8,51,71.8,Public,,,,21.7807618129,Channel View School for Research,0.502,0.498,0.062,0.5429999999999999,0.287,0.01,0.099,,2.44092982963,,Channel View School for Research,7.9,8.2,8.3,8.7,7.3,8.1,2892819
27Q262,8,2011,77,677,0,0,41,53.2,26,33.8,10,13,36,46.8,Public,,,,21.7807618129,Channel View School for Research,0.502,0.498,0.062,0.5429999999999999,0.287,0.01,0.099,,2.44092982963,,Channel View School for Research,7.9,8.2,8.3,8.7,7.3,8.1,2892819
27Q282,6,2011,84,685,3,3.6,24,28.6,35,41.7,22,26.2,57,67.9,Public,,,,21.7807618129,Knowledge and Power Preparatory Academy VI,0.545,0.455,0.016,0.669,0.261,0.016,0.039,,2.44092982963,,Knowledge and Power Preparatory Academy VI,8.0,8.1,6.5,7.5,7.1,7.8,1425046
27Q282,7,2011,85,676,0,0,39,45.9,29,34.1,17,20,46,54.1,Public,,,,21.7807618129,Knowledge and Power Preparatory Academy VI,0.545,0.455,0.016,0.669,0.261,0.016,0.039,,2.44092982963,,Knowledge and Power Preparatory Academy VI,8.0,8.1,6.5,7.5,7.1,7.8,1425046
27Q282,8,2011,85,678,0,0,34,40,47,55.3,4,4.7,51,60,Public,,,,21.7807618129,Knowledge and Power Preparatory Academy VI,0.545,0.455,0.016,0.669,0.261,0.016,0.039,,2.44092982963,,Knowledge and Power Preparatory Academy VI,8.0,8.1,6.5,7.5,7.1,7.8,1425046
27Q306,3,2011,31,696,0,0,4,12.9,21,67.7,6,19.4,27,87.1,Public,,,,21.7807618129,New York City Academy for Discovery,0.474,0.526,0.146,0.069,0.713,0.022000000000000002,0.05,0.35,1.09,0.5,New York City Academy for Discovery,8.3,8.7,8.4,9.0,,7.7456046748,1662225
27Q309,6,2011,36,673,5,13.9,16,44.4,7,19.4,8,22.2,15,41.7,Public,,,,21.7807618129,Academy of Medical Technology: A College Board Sch,0.601,0.39899999999999997,0.106,0.547,0.303,0.003,0.040999999999999995,,2.44092982963,,Academy of Medical Technology: A College Board Sch,7.4,7.7,8.2,8.5,6.4,7.2,2302635
27Q309,7,2011,46,669,8,17.4,14,30.4,14,30.4,10,21.7,24,52.2,Public,,,,21.7807618129,Academy of Medical Technology: A College Board Sch,0.601,0.39899999999999997,0.106,0.547,0.303,0.003,0.040999999999999995,,2.44092982963,,Academy of Medical Technology: A College Board Sch,7.4,7.7,8.2,8.5,6.4,7.2,2302635
27Q309,8,2011,76,667,6,7.9,40,52.6,28,36.8,2,2.6,30,39.5,Public,,,,21.7807618129,Academy of Medical Technology: A College Board Sch,0.601,0.39899999999999997,0.106,0.547,0.303,0.003,0.040999999999999995,,2.44092982963,,Academy of Medical Technology: A College Board Sch,7.4,7.7,8.2,8.5,6.4,7.2,2302635
27Q317,3,2011,42,682,5,11.9,16,38.1,20,47.6,1,2.4,21,50,Public,,,,21.7807618129,WATERSIDE CHILDREN'S STUDIO SCHOOL,0.503,0.49700000000000005,0.023,0.373,0.415,0.013999999999999999,0.175,,2.44092982963,,WATERSIDE CHILDREN'S STUDIO SCHOOL,8.7,8.9,8.9,8.8,,7.7456046748,1931572
27Q317,4,2011,62,681,4,6.5,21,33.9,26,41.9,11,17.7,37,59.7,Public,,,,21.7807618129,WATERSIDE CHILDREN'S STUDIO SCHOOL,0.503,0.49700000000000005,0.023,0.373,0.415,0.013999999999999999,0.175,,2.44092982963,,WATERSIDE CHILDREN'S STUDIO SCHOOL,8.7,8.9,8.9,8.8,,7.7456046748,1931572
27Q318,6,2011,62,656,8,12.9,38,61.3,14,22.6,2,3.2,16,25.8,Public,,,,21.7807618129,WATERSIDE SCHOOL FOR LEADERSHIP,0.444,0.556,0.03,0.504,0.293,0.015,0.158,,2.44092982963,,WATERSIDE SCHOOL FOR LEADERSHIP,8.1,8.5,6.3,7.3,8.2,8.8,910412
27Q318,7,2011,67,660,12,17.9,31,46.3,18,26.9,6,9,24,35.8,Public,,,,21.7807618129,WATERSIDE SCHOOL FOR LEADERSHIP,0.444,0.556,0.03,0.504,0.293,0.015,0.158,,2.44092982963,,WATERSIDE SCHOOL FOR LEADERSHIP,8.1,8.5,6.3,7.3,8.2,8.8,910412
27Q319,6,2011,71,659,15,21.1,34,47.9,22,31,0,0,22,31,Public,,,,21.7807618129,VILLAGE ACADEMY,0.466,0.534,0.025,0.706,0.258,0.006,0.006,,2.44092982963,,VILLAGE ACADEMY,8.2,8.3,8.9,9.1,8.2,8.5,1171287
27Q319,7,2011,87,660,14,16.1,41,47.1,27,31,5,5.7,32,36.8,Public,,,,21.7807618129,VILLAGE ACADEMY,0.466,0.534,0.025,0.706,0.258,0.006,0.006,,2.44092982963,,VILLAGE ACADEMY,8.2,8.3,8.9,9.1,8.2,8.5,1171287
27Q323,6,2011,191,710,0,0,2,1,61,31.9,128,67,189,99,Public,,,,21.7807618129,Scholars' Academy,0.565,0.435,0.2,0.2,0.133,0.013000000000000001,0.45399999999999996,0.86,5.55,1.29,Scholars' Academy,8.1,8.5,7.5,8.6,7.8,8.3,4073774
